TagId,TagName,TagType,StockCode,StockName
C50160,行動支付,concept,2412,中華電
C50160,行動支付,concept,2436,偉詮電
C50160,行動支付,concept,2449,京元電子
C50160,行動支付,concept,2453,凌群
C50160,行動支付,concept,2454,聯發科
C50160,行動支付,concept,2458,義隆
C50170,車用電子,concept,1522,堤維西
C50170,車用電子,concept,1533,車王電
C50170,車用電子,concept,1612,宏泰
C50170,車用電子,concept,2115,六暉-KY
C50170,車用電子,concept,2231,為升
C50170,車用電子,concept,2301,光寶科
C50170,車用電子,concept,2308,台達電
C50170,車用電子,concept,2312,金寶
C50180,NFC,concept,2330,台積電
C50180,NFC,concept,2379,瑞昱
C50180,NFC,concept,2412,中華電
C50180,NFC,concept,2414,精技
C50180,NFC,concept,2436,偉詮電
C50180,NFC,concept,2449,京元電子
C50180,NFC,concept,2454,聯發科
C50180,NFC,concept,2482,連宇
C50190,長照,concept,1593,祺驊
C50190,長照,concept,1733,五鼎
C50190,長照,concept,1736,喬山
C50190,長照,concept,1781,合世
C50190,長照,concept,1783,和康生
C50190,長照,concept,1784,訊聯
C50190,長照,concept,2352,佳世達
C50190,長照,concept,3455,由田
C50200,指紋辨識,concept,2330,台積電
C50200,指紋辨識,concept,2441,超豐
C50200,指紋辨識,concept,2458,義隆
C50200,指紋辨識,concept,3034,聯詠
C50200,指紋辨識,concept,3189,景碩
C50200,指紋辨識,concept,3264,欣銓
C50200,指紋辨識,concept,3374,精材
C50200,指紋辨識,concept,4919,新唐
C50210,航空/航太,concept,1513,中興電
C50210,航空/航太,concept,1530,亞崴
C50210,航空/航太,concept,1540,喬福
C50210,航空/航太,concept,1583,程泰
C50210,航空/航太,concept,1584,精剛
C50210,航空/航太,concept,2049,上銀
C50210,航空/航太,concept,2233,宇隆
C50210,航空/航太,concept,2634,漢翔
C50220,ADAS,concept,1521,大億
C50220,ADAS,concept,1533,車王電
C50220,ADAS,concept,2228,劍麟
C50220,ADAS,concept,2329,華泰
C50220,ADAS,concept,2337,旺宏
C50220,ADAS,concept,2344,華邦電
C50220,ADAS,concept,2379,瑞昱
C50220,ADAS,concept,2401,凌陽
C50230,資訊月,concept,2331,精英
C50230,資訊月,concept,2353,宏碁
C50230,資訊月,concept,2357,華碩
C50230,資訊月,concept,2376,技嘉
C50230,資訊月,concept,2377,微星
C50230,資訊月,concept,2412,中華電
C50230,資訊月,concept,2430,燦坤
C50230,資訊月,concept,2498,宏達電
C50240,福建自貿區,concept,1301,台塑
C50240,福建自貿區,concept,2201,裕隆
C50240,福建自貿區,concept,2227,裕日車
C50240,福建自貿區,concept,2303,聯電
C50240,福建自貿區,concept,2801,彰銀
C50240,福建自貿區,concept,2880,華南金
C50240,福建自貿區,concept,2881,富邦金
C50240,福建自貿區,concept,2890,永豐金
C50250,一帶一路,concept,1101,台泥
C50250,一帶一路,concept,1102,亞泥
C50250,一帶一路,concept,1301,台塑
C50250,一帶一路,concept,1303,南亞
C50250,一帶一路,concept,1611,中電
C50250,一帶一路,concept,1802,台玻
C50250,一帶一路,concept,2002,中鋼
C50250,一帶一路,concept,2049,上銀
C50260,穿載裝置,concept,1104,環泥
C50260,穿載裝置,concept,1711,永光
C50260,穿載裝置,concept,1717,長興
C50260,穿載裝置,concept,1781,合世
C50260,穿載裝置,concept,2303,聯電
C50260,穿載裝置,concept,2308,台達電
C50260,穿載裝置,concept,2312,金寶
C50260,穿載裝置,concept,2317,鴻海
C50270,第三方支付,concept,1216,統一
C50270,第三方支付,concept,1402,遠東新
C50270,第三方支付,concept,1626,艾美特-KY
C50270,第三方支付,concept,2308,台達電
C50270,第三方支付,concept,2388,威盛
C50270,第三方支付,concept,2412,中華電
C50270,第三方支付,concept,2430,燦坤
C50270,第三方支付,concept,2436,偉詮電
C50280,車聯網,concept,1533,車王電
C50280,車聯網,concept,2204,中華
C50280,車聯網,concept,2228,劍麟
C50280,車聯網,concept,2231,為升
C50280,車聯網,concept,2308,台達電
C50280,車聯網,concept,2317,鴻海
C50280,車聯網,concept,2327,國巨*
C50280,車聯網,concept,2330,台積電
C50290,無線充電,concept,2301,光寶科
C50290,無線充電,concept,2308,台達電
C50290,無線充電,concept,2317,鴻海
C50290,無線充電,concept,2324,仁寶
C50290,無線充電,concept,2330,台積電
C50290,無線充電,concept,2353,宏碁
C50290,無線充電,concept,2357,華碩
C50290,無線充電,concept,2392,正崴
C50300,CES,concept,1569,濱川
C50300,CES,concept,2059,川湖
C50300,CES,concept,2301,光寶科
C50300,CES,concept,2303,聯電
C50300,CES,concept,2308,台達電
C50300,CES,concept,2312,金寶
C50300,CES,concept,2314,台揚
C50300,CES,concept,2317,鴻海
C50310,Home Depot,concept,1527,鑽全
C50310,Home Depot,concept,1539,巨庭
C50310,Home Depot,concept,1541,錩泰
C50310,Home Depot,concept,1570,力肯
C50310,Home Depot,concept,1591,駿吉-KY
C50310,Home Depot,concept,2062,橋椿
C50310,Home Depot,concept,2908,特力
C50310,Home Depot,concept,3484,崧騰
C50320,MWC,concept,1533,車王電
C50320,MWC,concept,2308,台達電
C50320,MWC,concept,2317,鴻海
C50320,MWC,concept,2324,仁寶
C50320,MWC,concept,2330,台積電
C50320,MWC,concept,2332,友訊
C50320,MWC,concept,2353,宏碁
C50320,MWC,concept,2356,英業達
C50330,TPP,concept,1326,台化
C50330,TPP,concept,1402,遠東新
C50330,TPP,concept,1434,福懋
C50330,TPP,concept,1440,南紡
C50330,TPP,concept,1447,力鵬
C50330,TPP,concept,1451,年興
C50330,TPP,concept,1463,強盛新
C50330,TPP,concept,1476,儒鴻
C50340,Under Armour,concept,1307,三芳
C50340,Under Armour,concept,1402,遠東新
C50340,Under Armour,concept,1434,福懋
C50340,Under Armour,concept,1452,宏益
C50340,Under Armour,concept,1460,宏遠
C50340,Under Armour,concept,1464,得力
C50340,Under Armour,concept,1467,南緯
C50340,Under Armour,concept,1476,儒鴻
C50350,5G,concept,2314,台揚
C50350,5G,concept,2317,鴻海
C50350,5G,concept,2332,友訊
C50350,5G,concept,2353,宏碁
C50350,5G,concept,2356,英業達
C50350,5G,concept,2357,華碩
C50350,5G,concept,2395,研華
C50350,5G,concept,2412,中華電
C50360,FANG,concept,2324,仁寶
C50360,FANG,concept,2330,台積電
C50360,FANG,concept,2344,華邦電
C50360,FANG,concept,2356,英業達
C50360,FANG,concept,2368,金像電
C50360,FANG,concept,2382,廣達
C50360,FANG,concept,2454,聯發科
C50360,FANG,concept,3231,緯創
C50380,Micro LED,concept,2317,鴻海
C50380,Micro LED,concept,2409,友達
C50380,Micro LED,concept,3034,聯詠
C50380,Micro LED,concept,3437,榮創
C50380,Micro LED,concept,3481,群創
C50380,Micro LED,concept,3527,聚積
C50380,Micro LED,concept,5245,智晶
C50380,Micro LED,concept,8104,錸寶
C50390,RFID,concept,2436,偉詮電
C50390,RFID,concept,2461,光群雷
C50390,RFID,concept,3094,聯傑
C50390,RFID,concept,3169,亞信
C50390,RFID,concept,3419,譁裕
C50390,RFID,concept,3535,晶彩科
C50390,RFID,concept,3611,鼎翰
C50390,RFID,concept,6202,盛群
C50400,任天堂Switch,concept,2317,鴻海
C50400,任天堂Switch,concept,2330,台積電
C50400,任天堂Switch,concept,2337,旺宏
C50400,任天堂Switch,concept,2354,鴻準
C50400,任天堂Switch,concept,2379,瑞昱
C50400,任天堂Switch,concept,2388,威盛
C50400,任天堂Switch,concept,3227,原相
C50400,任天堂Switch,concept,4968,立積
C50410,AI人工智慧,concept,2330,台積電
C50410,AI人工智慧,concept,2356,英業達
C50410,AI人工智慧,concept,2382,廣達
C50410,AI人工智慧,concept,2439,美律
C50410,AI人工智慧,concept,2454,聯發科
C50410,AI人工智慧,concept,3189,景碩
C50410,AI人工智慧,concept,3231,緯創
C50410,AI人工智慧,concept,3443,創意
C50420,共享單車,concept,2105,正新
C50420,共享單車,concept,2106,建大
C50420,共享單車,concept,2115,六暉-KY
C50420,共享單車,concept,2317,鴻海
C50420,共享單車,concept,9921,巨大
C50430,Fun暑假,concept,2365,昆盈
C50430,Fun暑假,concept,2392,正崴
C50430,Fun暑假,concept,2610,華航
C50430,Fun暑假,concept,2618,長榮航
C50430,Fun暑假,concept,2705,六福
C50430,Fun暑假,concept,2912,統一超
C50430,Fun暑假,concept,3011,今皓
C50430,Fun暑假,concept,4994,傳奇
C50440,智慧音箱,concept,2317,鴻海
C50440,智慧音箱,concept,2330,台積電
C50440,智慧音箱,concept,2356,英業達
C50440,智慧音箱,concept,2385,群光
C50440,智慧音箱,concept,2421,建準
C50440,智慧音箱,concept,2439,美律
C50440,智慧音箱,concept,2454,聯發科
C50440,智慧音箱,concept,4915,致伸
C50450,電競,concept,2362,藍天
C50450,電競,concept,2376,技嘉
C50450,電競,concept,2377,微星
C50450,電競,concept,3324,雙鴻
C50450,電競,concept,3540,曜越
C50450,電競,concept,2353,宏碁
C50450,電競,concept,2357,華碩
C50450,電競,concept,3515,華擎
C50460,3D感測,concept,2317,鴻海
C50460,3D感測,concept,2330,台積電
C50460,3D感測,concept,2360,致茂
C50460,3D感測,concept,2455,全新
C50460,3D感測,concept,3008,大立光
C50460,3D感測,concept,3019,亞光
C50460,3D感測,concept,3059,華晶科
C50460,3D感測,concept,3105,穩懋
C50470,空污,concept,1325,恆大
C50470,空污,concept,1504,東元
C50470,空污,concept,1614,三洋電
C50470,空污,concept,1626,艾美特-KY
C50470,空污,concept,1723,中碳
C50470,空污,concept,6192,巨路
C50470,空污,concept,6504,南六
C50470,空污,concept,9103,美德醫療-DR
C50480,AR擴增實境,concept,3167,大量
C50480,AR擴增實境,concept,3227,原相
C50480,AR擴增實境,concept,4938,和碩
C50480,AR擴增實境,concept,5203,訊連
C50480,AR擴增實境,concept,5351,鈺創
C50480,AR擴增實境,concept,8086,宏捷科
C50480,AR擴增實境,concept,8450,霹靂
C50480,AR擴增實境,concept,5245,智晶
C50490,氫燃料電池,concept,1513,中興電
C50490,氫燃料電池,concept,1537,廣隆
C50490,氫燃料電池,concept,1611,中電
C50490,氫燃料電池,concept,1723,中碳
C50490,氫燃料電池,concept,2308,台達電
C50490,氫燃料電池,concept,3211,順達
C50490,氫燃料電池,concept,3323,加百裕
C50490,氫燃料電池,concept,3625,西勝
C50500,電動車,concept,1522,堤維西
C50500,電動車,concept,1536,和大
C50500,電動車,concept,1723,中碳
C50500,電動車,concept,2104,國際中橡
C50500,電動車,concept,2105,正新
C50500,電動車,concept,2204,中華
C50500,電動車,concept,2308,台達電
C50500,電動車,concept,2313,華通
C50510,智慧城市,concept,2308,台達電
C50510,智慧城市,concept,2353,宏碁
C50510,智慧城市,concept,2371,大同
C50510,智慧城市,concept,2382,廣達
C50510,智慧城市,concept,2395,研華
C50510,智慧城市,concept,2412,中華電
C50510,智慧城市,concept,3045,台灣大
C50510,智慧城市,concept,3057,喬鼎
C50530,矽晶圓,concept,5483,中美晶
C50530,矽晶圓,concept,6182,合晶
C50530,矽晶圓,concept,6488,環球晶
C50530,矽晶圓,concept,3016,嘉晶
C50530,矽晶圓,concept,3532,台勝科
C50540,寧德時代,concept,1723,中碳
C50540,寧德時代,concept,2104,國際中橡
C50540,寧德時代,concept,3526,凡甲
C50540,寧德時代,concept,4721,美琪瑪
C50540,寧德時代,concept,4739,康普
C50540,寧德時代,concept,8038,長園科
C50540,寧德時代,concept,8183,精星
C50540,寧德時代,concept,5425,台半
C50550,A股入摩,concept,1909,榮成
C50550,A股入摩,concept,2316,楠梓電
C50550,A股入摩,concept,2317,鴻海
C50550,A股入摩,concept,2328,廣宇
C50550,A股入摩,concept,2454,聯發科
C50550,A股入摩,concept,2881,富邦金
C50550,A股入摩,concept,2882,國泰金
C50550,A股入摩,concept,2883,凱基金
C50560,零售,concept,2912,統一超
C50560,零售,concept,3019,亞光
C50560,零售,concept,3141,晶宏
C50560,零售,concept,3504,揚明光
C50560,零售,concept,5351,鈺創
C50560,零售,concept,5903,全家
C50560,零售,concept,8069,元太
C50560,零售,concept,6863,永道-KY
C50570,DANCE,concept,1536,和大
C50570,DANCE,concept,1760,寶齡富錦
C50570,DANCE,concept,2002,中鋼
C50570,DANCE,concept,2330,台積電
C50570,DANCE,concept,2345,智邦
C50570,DANCE,concept,2356,英業達
C50570,DANCE,concept,2382,廣達
C50570,DANCE,concept,3008,大立光
C50580,二胎化,concept,1216,統一
C50580,二胎化,concept,1227,佳格
C50580,二胎化,concept,1325,恆大
C50580,二胎化,concept,1476,儒鴻
C50580,二胎化,concept,1477,聚陽
C50580,二胎化,concept,1784,訊聯
C50580,二胎化,concept,2911,麗嬰房
C50580,二胎化,concept,2924,宏太-KY
C50590,顯示器,concept,2409,友達
C50590,顯示器,concept,3034,聯詠
C50590,顯示器,concept,3481,群創
C50590,顯示器,concept,3673,TPK-KY
C50590,顯示器,concept,4960,誠美材
C50590,顯示器,concept,5371,中光電
C50590,顯示器,concept,6176,瑞儀
C50590,顯示器,concept,6456,GIS-KY
C50600,比特幣挖礦,concept,3078,僑威
C50600,比特幣挖礦,concept,2308,台達電
C50600,比特幣挖礦,concept,2376,技嘉
C50600,比特幣挖礦,concept,2377,微星
C50600,比特幣挖礦,concept,2399,映泰
C50600,比特幣挖礦,concept,2465,麗臺
C50600,比特幣挖礦,concept,3015,全漢
C50600,比特幣挖礦,concept,3324,雙鴻
C50610,旅遊,concept,2610,華航
C50610,旅遊,concept,2618,長榮航
C50610,旅遊,concept,2702,華園
C50610,旅遊,concept,2704,國賓
C50610,旅遊,concept,2705,六福
C50610,旅遊,concept,2707,晶華
C50610,旅遊,concept,2719,燦星旅
C50610,旅遊,concept,2722,夏都
C50620,Airpods,concept,2367,燿華
C50620,Airpods,concept,2379,瑞昱
C50620,Airpods,concept,3323,加百裕
C50620,Airpods,concept,3376,新日興
C50620,Airpods,concept,4915,致伸
C50620,Airpods,concept,5272,笙科
C50620,Airpods,concept,6121,新普
C50620,Airpods,concept,2454,聯發科
C50630,防疫,concept,1731,美吾華
C50630,防疫,concept,1732,毛寶
C50630,防疫,concept,1762,中化生
C50630,防疫,concept,1789,神隆
C50630,防疫,concept,3176,基亞
C50630,防疫,concept,4142,國光生
C50630,防疫,concept,6547,高端疫苗
C50630,防疫,concept,1325,恆大
C50640,風力發電,concept,1513,中興電
C50640,風力發電,concept,1514,亞力
C50640,風力發電,concept,1519,華城
C50640,風力發電,concept,1589,永冠-KY
C50640,風力發電,concept,1605,華新
C50640,風力發電,concept,1609,大亞
C50640,風力發電,concept,1802,台玻
C50640,風力發電,concept,2013,中鋼構
C50650,智慧電網,concept,1503,士電
C50650,智慧電網,concept,1514,亞力
C50650,智慧電網,concept,1519,華城
C50650,智慧電網,concept,3047,訊舟
C50650,智慧電網,concept,6282,康舒
C50650,智慧電網,concept,6873,泓德能源
C50660,軍工/國防,concept,2002,中鋼
C50660,軍工/國防,concept,2049,上銀
C50660,軍工/國防,concept,2208,台船
C50660,軍工/國防,concept,2360,致茂
C50660,軍工/國防,concept,2634,漢翔
C50660,軍工/國防,concept,3005,神基
C50660,軍工/國防,concept,4916,事欣科
C50660,軍工/國防,concept,4971,IET-KY
C50670,智慧醫療,concept,2352,佳世達
C50670,智慧醫療,concept,3297,杭特
C50670,智慧醫療,concept,3454,晶睿
C50670,智慧醫療,concept,4116,明基醫
C50670,智慧醫療,concept,4736,泰博
C50670,智慧醫療,concept,8403,盛弘
C50670,智慧醫療,concept,6841,長佳智能
C50670,智慧醫療,concept,6861,睿生光電
C50680,美容,concept,1325,恆大
C50680,美容,concept,4137,麗豐-KY
C50680,美容,concept,4190,佐登-KY
C50680,美容,concept,4728,雙美
C50680,美容,concept,4763,材料*-KY
C50680,美容,concept,6504,南六
C50680,美容,concept,8436,大江
C50680,美容,concept,9919,康那香
C50690,資安,concept,2453,凌群
C50690,資安,concept,2468,華經
C50690,資安,concept,2471,資通
C50690,資安,concept,2480,敦陽科
C50690,資安,concept,4953,緯軟
C50690,資安,concept,6214,精誠
C50690,資安,concept,6245,立端
C50700,折疊機,concept,1582,信錦
C50700,折疊機,concept,2455,全新
C50700,折疊機,concept,3376,新日興
C50700,折疊機,concept,3455,由田
C50700,折疊機,concept,3548,兆利
C50700,折疊機,concept,5234,達興材料
C50710,衛星/低軌衛星,concept,2314,台揚
C50710,衛星/低軌衛星,concept,2383,台光電
C50710,衛星/低軌衛星,concept,3491,昇達科
C50710,衛星/低軌衛星,concept,4909,新復興
C50710,衛星/低軌衛星,concept,6568,宏觀
C50710,衛星/低軌衛星,concept,2312,金寶
C50710,衛星/低軌衛星,concept,2313,華通
C50710,衛星/低軌衛星,concept,2419,仲琦
C50720,遠距教學,concept,2496,卓越
C50720,遠距教學,concept,5481,新華
C50720,遠距教學,concept,6294,智基
C50720,遠距教學,concept,8437,大地-KY
C50720,遠距教學,concept,8489,三貝德
C50720,遠距教學,concept,2345,智邦
C50720,遠距教學,concept,2419,仲琦
C50720,遠距教學,concept,3380,明泰
C50730,環境工程,concept,1535,中宇
C50730,環境工程,concept,6581,鋼聯
C50730,環境工程,concept,6624,萬年清
C50730,環境工程,concept,6803,崑鼎
C50730,環境工程,concept,8341,日友
C50730,環境工程,concept,8390,金益鼎
C50730,環境工程,concept,8422,可寧衛*
C50730,環境工程,concept,8435,鉅邁
C50740,保健食品,concept,1707,葡萄王
C50740,保健食品,concept,3164,景岳
C50740,保健食品,concept,3205,佰研
C50740,保健食品,concept,4109,加捷生醫
C50740,保健食品,concept,4127,天良
C50740,保健食品,concept,8279,生展
C50740,保健食品,concept,8436,大江
C50740,保健食品,concept,1796,金穎生技
C50750,寵物,concept,1210,大成
C50750,寵物,concept,1215,卜蜂
C50750,寵物,concept,1216,統一
C50750,寵物,concept,1219,福壽
C50750,寵物,concept,1220,台榮
C50750,寵物,concept,1225,福懋油
C50750,寵物,concept,1720,生達
C50750,寵物,concept,3705,永信
C50760,東協,concept,1315,達新
C50760,東協,concept,1434,福懋
C50760,東協,concept,1473,台南
C50760,東協,concept,2006,東和鋼鐵
C50760,東協,concept,4426,利勤
C50760,東協,concept,9904,寶成
C50760,東協,concept,9939,宏全
C50760,東協,concept,9940,信義
C50770,建材,concept,1726,永記
C50770,建材,concept,1809,中釉
C50770,建材,concept,1810,和成
C50770,建材,concept,1817,凱撒衛
C50770,建材,concept,9906,欣巴巴
C50780,黃金,concept,1785,光洋科
C50780,黃金,concept,8390,金益鼎
C50780,黃金,concept,9955,佳龍
C50790,Mini LED,concept,2409,友達
C50790,Mini LED,concept,3481,群創
C50790,Mini LED,concept,3527,聚積
C50790,Mini LED,concept,4956,光鋐
C50790,Mini LED,concept,5434,崇越
C50790,Mini LED,concept,2393,億光
C50790,Mini LED,concept,2426,鼎元
C50790,Mini LED,concept,3321,同泰
C50800,散熱模組,concept,2354,鴻準
C50800,散熱模組,concept,2421,建準
C50800,散熱模組,concept,3017,奇鋐
C50800,散熱模組,concept,3324,雙鴻
C50800,散熱模組,concept,3483,力致
C50800,散熱模組,concept,6230,尼得科超眾
C50800,散熱模組,concept,6591,動力-KY
C50800,散熱模組,concept,3338,泰碩
C50810,新藥,concept,1734,杏輝
C50810,新藥,concept,1760,寶齡富錦
C50810,新藥,concept,1789,神隆
C50810,新藥,concept,2104,國際中橡
C50810,新藥,concept,3176,基亞
C50810,新藥,concept,3205,佰研
C50810,新藥,concept,4105,東洋
C50810,新藥,concept,4108,懷特
C50820,iPhone,concept,2308,台達電
C50820,iPhone,concept,2313,華通
C50820,iPhone,concept,2317,鴻海
C50820,iPhone,concept,2330,台積電
C50820,iPhone,concept,2354,鴻準
C50820,iPhone,concept,2383,台光電
C50820,iPhone,concept,2392,正崴
C50820,iPhone,concept,2421,建準
C50830,AMD,concept,2303,聯電
C50830,AMD,concept,2330,台積電
C50830,AMD,concept,2331,精英
C50830,AMD,concept,2353,宏碁
C50830,AMD,concept,2356,英業達
C50830,AMD,concept,2357,華碩
C50830,AMD,concept,2363,矽統
C50830,AMD,concept,2364,倫飛
C50840,雙十一,concept,1476,儒鴻
C50840,雙十一,concept,1477,聚陽
C50840,雙十一,concept,1904,正隆
C50840,雙十一,concept,1905,華紙
C50840,雙十一,concept,1907,永豐餘
C50840,雙十一,concept,1909,榮成
C50840,雙十一,concept,2347,聯強
C50840,雙十一,concept,2353,宏碁
C50850,PS5,concept,2301,光寶科
C50850,PS5,concept,2308,台達電
C50850,PS5,concept,2317,鴻海
C50850,PS5,concept,2330,台積電
C50850,PS5,concept,2354,鴻準
C50850,PS5,concept,2385,群光
C50850,PS5,concept,2392,正崴
C50850,PS5,concept,2454,聯發科
C50851,PCB,concept,2313,華通
C50851,PCB,concept,2316,楠梓電
C50851,PCB,concept,2355,敬鵬
C50851,PCB,concept,2367,燿華
C50851,PCB,concept,2368,金像電
C50851,PCB,concept,2429,銘旺科
C50851,PCB,concept,3037,欣興
C50851,PCB,concept,3044,健鼎
C50852,IC載板,concept,3037,欣興
C50852,IC載板,concept,8046,南電
C50852,IC載板,concept,3189,景碩
C50852,IC載板,concept,4958,臻鼎-KY
C50853,被動元件,concept,2308,台達電
C50853,被動元件,concept,2327,國巨*
C50853,被動元件,concept,2375,凱美
C50853,被動元件,concept,2413,環科
C50853,被動元件,concept,2428,興勤
C50853,被動元件,concept,2472,立隆電
C50853,被動元件,concept,2478,大毅
C50853,被動元件,concept,2484,希華
C50854,電容,concept,2327,國巨*
C50854,電容,concept,2375,凱美
C50854,電容,concept,2472,立隆電
C50854,電容,concept,2492,華新科
C50854,電容,concept,3026,禾伸堂
C50854,電容,concept,3090,日電貿
C50854,電容,concept,6449,鈺邦
C50854,電容,concept,8042,金山電
C50855,電阻,concept,2375,凱美
C50855,電阻,concept,3002,歐格
C50855,電阻,concept,3624,光頡
C50855,電阻,concept,6204,艾華
C50856,電感,concept,2308,台達電
C50856,電感,concept,2413,環科
C50856,電感,concept,3207,耀勝
C50856,電感,concept,3236,千如
C50856,電感,concept,3357,臺慶科
C50856,電感,concept,3624,光頡
C50856,電感,concept,6155,鈞寶
C50856,電感,concept,6432,今展科
C50857,石英元件,concept,2484,希華
C50857,石英元件,concept,3042,晶技
C50857,石英元件,concept,3221,台嘉碩
C50857,石英元件,concept,6174,安碁
C50857,石英元件,concept,8182,加高
C50858,鋁質電容,concept,2375,凱美
C50858,鋁質電容,concept,2472,立隆電
C50858,鋁質電容,concept,3090,日電貿
C50858,鋁質電容,concept,8042,金山電
C50859,保護元件,concept,2428,興勤
C50859,保護元件,concept,2478,大毅
C50859,保護元件,concept,6224,聚鼎
C50859,保護元件,concept,6642,富致
C50859,保護元件,concept,6411,晶焱
C50860,濾波器,concept,2484,希華
C50860,濾波器,concept,3152,璟德
C50860,濾波器,concept,3221,台嘉碩
C50860,濾波器,concept,6174,安碁
C50860,濾波器,concept,3491,昇達科
C50861,變壓器,concept,2308,台達電
C50861,變壓器,concept,2413,環科
C50861,變壓器,concept,2459,敦吉
C50861,變壓器,concept,3027,盛達
C50861,變壓器,concept,3058,立德
C50861,變壓器,concept,3191,雲嘉南
C50861,變壓器,concept,3207,耀勝
C50861,變壓器,concept,3609,三一東林
C50862,電源供應器,concept,1471,首利
C50862,電源供應器,concept,2301,光寶科
C50862,電源供應器,concept,2308,台達電
C50862,電源供應器,concept,2385,群光
C50862,電源供應器,concept,2413,環科
C50862,電源供應器,concept,2420,新巨
C50862,電源供應器,concept,2431,聯昌
C50862,電源供應器,concept,2457,飛宏
C50863,連接器,concept,2317,鴻海
C50863,連接器,concept,2328,廣宇
C50863,連接器,concept,2392,正崴
C50863,連接器,concept,2460,建通
C50863,連接器,concept,2483,百容
C50863,連接器,concept,3003,健和興
C50863,連接器,concept,3023,信邦
C50863,連接器,concept,3217,優群
C50864,PCB材料,concept,3115,富榮綱
C50864,PCB材料,concept,3305,昇貿
C50864,PCB材料,concept,3631,晟楠
C50864,PCB材料,concept,3645,達邁
C50864,PCB材料,concept,5381,合正
C50864,PCB材料,concept,8074,鉅橡
C50865,銅箔,concept,4989,榮科
C50865,銅箔,concept,8358,金居
C50866,銅箔基板,concept,2383,台光電
C50866,銅箔基板,concept,5340,建榮
C50866,銅箔基板,concept,5381,合正
C50866,銅箔基板,concept,5475,德宏
C50866,銅箔基板,concept,5481,新華
C50866,銅箔基板,concept,6213,聯茂
C50866,銅箔基板,concept,6274,台燿
C50866,銅箔基板,concept,8039,台虹
C50867,Chromebook,concept,2317,鴻海
C50867,Chromebook,concept,2324,仁寶
C50867,Chromebook,concept,2353,宏碁
C50867,Chromebook,concept,2357,華碩
C50867,Chromebook,concept,2379,瑞昱
C50867,Chromebook,concept,2382,廣達
C50867,Chromebook,concept,2454,聯發科
C50867,Chromebook,concept,2458,義隆
C50868,居家辦公(WFH),concept,2324,仁寶
C50868,居家辦公(WFH),concept,2353,宏碁
C50868,居家辦公(WFH),concept,2357,華碩
C50868,居家辦公(WFH),concept,2376,技嘉
C50868,居家辦公(WFH),concept,2377,微星
C50868,居家辦公(WFH),concept,2382,廣達
C50868,居家辦公(WFH),concept,2458,義隆
C50868,居家辦公(WFH),concept,3596,智易
C50869,物流,concept,1904,正隆
C50869,物流,concept,1907,永豐餘
C50869,物流,concept,1909,榮成
C50869,物流,concept,2607,榮運
C50869,物流,concept,2608,嘉里大榮
C50869,物流,concept,2636,台驊控股
C50869,物流,concept,2642,宅配通
C50869,物流,concept,2643,捷迅
C50870,O-RAN,concept,2314,台揚
C50870,O-RAN,concept,2345,智邦
C50870,O-RAN,concept,2382,廣達
C50870,O-RAN,concept,2412,中華電
C50870,O-RAN,concept,3062,建漢
C50870,O-RAN,concept,3138,耀登
C50870,O-RAN,concept,3380,明泰
C50870,O-RAN,concept,3596,智易
C50871,電商,concept,1515,力山
C50871,電商,concept,1598,岱宇
C50871,電商,concept,1736,喬山
C50871,電商,concept,2353,宏碁
C50871,電商,concept,2357,華碩
C50871,電商,concept,2376,技嘉
C50871,電商,concept,2377,微星
C50871,電商,concept,2608,嘉里大榮
C50872,線上遊戲,concept,3083,網龍
C50872,線上遊戲,concept,3086,華義
C50872,線上遊戲,concept,3293,鈊象
C50872,線上遊戲,concept,3546,宇峻
C50872,線上遊戲,concept,3687,歐買尬
C50872,線上遊戲,concept,4946,辣椒
C50872,線上遊戲,concept,5478,智冠
C50872,線上遊戲,concept,6111,大宇資
C50873,功率半導體,concept,2303,聯電
C50873,功率半導體,concept,2330,台積電
C50873,功率半導體,concept,2342,茂矽
C50873,功率半導體,concept,2351,順德
C50873,功率半導體,concept,2481,強茂
C50873,功率半導體,concept,3317,尼克森
C50873,功率半導體,concept,3653,健策
C50873,功率半導體,concept,3675,德微
C50874,虛擬貨幣,concept,2308,台達電
C50874,虛擬貨幣,concept,2330,台積電
C50874,虛擬貨幣,concept,2357,華碩
C50874,虛擬貨幣,concept,2376,技嘉
C50874,虛擬貨幣,concept,2377,微星
C50874,虛擬貨幣,concept,2388,威盛
C50874,虛擬貨幣,concept,2399,映泰
C50874,虛擬貨幣,concept,2408,南亞科
C50875,NIKE,concept,1307,三芳
C50875,NIKE,concept,1434,福懋
C50875,NIKE,concept,1476,儒鴻
C50875,NIKE,concept,4401,東隆興
C50875,NIKE,concept,4438,廣越
C50875,NIKE,concept,9802,鈺齊-KY
C50875,NIKE,concept,9904,寶成
C50875,NIKE,concept,9910,豐泰
C50876,快速充電,concept,2436,偉詮電
C50876,快速充電,concept,2454,聯發科
C50876,快速充電,concept,3122,笙泉
C50876,快速充電,concept,3588,通嘉
C50876,快速充電,concept,4952,凌通
C50876,快速充電,concept,6202,盛群
C50876,快速充電,concept,8081,致新
C50877,資產股,concept,1101,台泥
C50877,資產股,concept,1103,嘉泥
C50877,資產股,concept,1110,東泥
C50877,資產股,concept,1234,黑松
C50877,資產股,concept,1314,中石化
C50877,資產股,concept,1315,達新
C50877,資產股,concept,1321,大洋
